Transaction_ID,Transaction_Amount,Transaction_Type,Vendor_Risk_Score,Employee_ID,Department,Transaction_Frequency,Round_Amount_Flag,Weekend_Transaction,Approval_Level,Previous_Fraud_Flag,Unusual_Time_Flag,Multiple_Approvals,Vendor_New_Flag,Audit_Risk
T07734,33229.38,Purchase,0.1,E159,Finance,1,1,1,Manager,0,0,0,0,0
T07735,1832.98,Expense,0.27,E391,Sales,2,0,0,Director,1,0,1,0,0
T07736,20094.23,Transfer,0.01,E259,Finance,20,0,0,Manager,0,0,0,0,0
T07737,49212.04,Purchase,0.14,E125,Finance,27,0,0,VP,0,0,1,1,0
T07738,4680.35,Purchase,0.44,E164,HR,29,0,1,VP,0,0,0,0,0
T07739,21888.79,Purchase,0.15,E169,Sales,22,0,0,VP,0,1,0,0,0
T07740,1639.36,Expense,0.9,E272,HR,3,0,0,Manager,0,0,1,0,0
T07741,18514.46,Purchase,0.81,E324,HR,16,0,1,Manager,0,0,0,0,0
T07742,3580.9,Purchase,0.07,E252,HR,23,0,0,Director,0,0,0,0,0
T07743,26632.61,Transfer,0.25,E139,Finance,3,1,0,Manager,0,1,0,0,0
T07744,7168.71,Purchase,0.82,E245,HR,24,0,0,Manager,1,0,0,0,0
T07745,12449.71,Expense,0.8,E197,IT,6,1,0,VP,0,0,0,0,0
T07746,18297.36,Transfer,0.95,E347,Sales,8,0,0,Manager,1,0,0,0,0
T07747,3757.3,Transfer,1.0,E111,Sales,23,0,0,Manager,0,0,0,0,0
T07748,27067.86,Purchase,0.98,E123,HR,12,1,1,VP,0,0,1,0,1
T07749,7209.08,Transfer,0.41,E324,Finance,5,0,0,Director,0,0,1,0,0
T07750,21716.2,Purchase,0.25,E344,Admin,5,0,0,VP,1,0,1,0,0
T07751,3446.23,Transfer,0.76,E270,Admin,3,0,0,Manager,0,0,1,1,0
T07752,23302.59,Expense,0.3,E131,Finance,4,0,0,Manager,1,0,0,0,0
T07753,2743.63,Purchase,0.81,E213,HR,24,1,0,Director,0,0,0,0,0
T07754,11080.11,Expense,0.53,E308,HR,5,1,0,Director,0,0,1,1,0
T07755,5679.28,Purchase,0.79,E134,IT,29,1,1,VP,0,0,1,0,1
T07756,27596.33,Expense,0.28,E304,Admin,25,0,0,VP,0,0,0,0,0
T07757,6077.18,Expense,0.51,E365,Admin,3,0,0,Director,0,0,0,0,0
T07758,42693.56,Transfer,0.56,E164,Sales,10,1,0,VP,0,1,0,1,0
T07759,44479.21,Purchase,0.94,E197,HR,19,0,0,VP,0,0,1,0,0
T07760,4374.1,Transfer,0.27,E284,Finance,24,0,0,Manager,0,0,0,0,0
T07761,19030.38,Expense,0.94,E337,HR,8,1,1,Director,0,0,0,0,1
T07762,1836.11,Purchase,0.8,E365,HR,28,0,1,VP,1,0,0,0,1
T07763,9936.39,Expense,0.73,E331,IT,23,0,1,Director,0,0,0,0,0
T07764,24987.89,Expense,0.79,E208,Finance,6,0,0,Director,0,0,1,0,0
T07765,21542.3,Expense,0.61,E277,IT,23,0,0,Manager,1,0,0,0,0
T07766,19600.63,Expense,0.24,E348,IT,7,0,1,Director,0,1,0,0,0
T07767,6640.79,Transfer,0.19,E104,IT,6,0,0,Director,0,0,0,0,0
T07768,9497.11,Expense,0.87,E256,IT,13,0,1,Director,0,0,1,0,0
T07769,2172.79,Transfer,0.73,E329,HR,13,0,0,Director,0,0,0,0,0
T07770,25389.64,Expense,0.21,E215,Sales,25,1,0,Director,0,0,1,1,0
T07771,14019.1,Purchase,0.62,E360,HR,21,1,0,Manager,0,0,0,0,0
T07772,24672.54,Expense,0.45,E226,IT,5,1,1,Director,0,0,0,0,0
T07773,5725.49,Expense,0.16,E127,IT,6,1,1,Manager,0,0,0,0,0
T07774,7844.21,Purchase,0.53,E327,Sales,10,0,0,Manager,0,1,0,0,0
T07775,8135.78,Purchase,0.28,E228,Admin,27,0,0,Director,0,0,0,1,0
T07776,521.59,Expense,0.1,E128,Finance,29,0,0,Manager,0,0,0,0,0
T07777,8342.09,Expense,0.47,E278,IT,20,0,0,VP,1,0,1,0,0
T07778,32521.98,Transfer,0.59,E263,IT,26,1,0,Manager,0,1,1,1,0
T07779,45518.57,Purchase,0.05,E259,HR,10,0,0,Director,0,1,0,0,0
T07780,14605.28,Purchase,0.4,E387,IT,25,1,1,VP,0,0,0,1,0
T07781,12157.81,Transfer,0.26,E364,IT,28,0,0,Manager,0,0,0,1,0
T07782,626.19,Expense,0.03,E396,Finance,16,0,1,Director,0,1,0,0,0
T07783,42273.1,Expense,0.13,E124,HR,18,1,1,VP,0,1,1,1,1
T07784,261.91,Purchase,0.14,E244,Admin,27,0,1,Director,0,0,1,0,0
T07785,57917.77,Transfer,0.18,E274,IT,28,0,0,Director,1,0,0,0,0
T07786,13436.18,Expense,0.8,E107,IT,3,0,0,Director,0,0,0,0,0
T07787,8369.02,Purchase,0.44,E208,Admin,25,0,1,VP,0,0,0,1,0
T07788,51598.0,Expense,0.15,E228,Sales,1,1,0,VP,0,0,1,0,0
T07789,493.87,Expense,0.1,E101,Admin,21,0,0,VP,1,1,1,1,0
T07790,17417.98,Expense,0.3,E109,Admin,3,1,1,Director,1,0,0,0,1
T07791,15922.77,Purchase,0.8,E216,HR,19,0,0,VP,0,0,0,0,0
T07792,4951.81,Transfer,0.36,E110,Admin,1,0,1,Manager,0,0,1,0,0
T07793,11203.38,Transfer,0.16,E195,HR,8,0,0,Manager,1,0,0,0,0
T07794,21126.23,Expense,0.4,E192,Admin,19,1,0,Director,0,0,1,1,0
T07795,25975.28,Transfer,0.56,E201,IT,4,1,0,VP,0,0,1,1,0
T07796,14.34,Expense,0.03,E197,IT,16,0,0,Director,0,1,0,0,0
T07797,55245.93,Purchase,0.63,E381,Sales,5,1,0,Director,0,0,1,0,0
T07798,3595.11,Purchase,0.4,E394,Admin,5,0,0,VP,1,0,0,1,0
T07799,5320.51,Purchase,0.01,E255,Finance,28,0,1,Director,0,0,0,0,0
T07800,6116.2,Expense,0.67,E244,Admin,2,1,1,VP,0,1,0,0,1
T07801,771.08,Transfer,0.71,E310,Finance,23,1,0,Director,0,0,0,0,0
T07802,2626.15,Purchase,0.63,E254,Admin,6,0,0,VP,0,0,0,0,0
T07803,85880.2,Expense,0.34,E341,HR,27,0,0,Director,0,1,1,1,0
T07804,7573.06,Transfer,0.53,E175,IT,7,1,0,Manager,0,0,1,0,0
T07805,2450.16,Transfer,0.39,E274,Finance,15,0,1,Manager,0,0,1,0,0
T07806,2263.18,Transfer,0.7,E210,Finance,10,1,0,Director,0,1,1,0,0
T07807,25420.78,Expense,0.58,E117,Admin,10,0,0,Director,0,1,0,0,0
T07808,38561.02,Expense,0.08,E390,IT,19,0,0,Manager,0,0,1,1,0
T07809,5939.9,Expense,0.64,E373,Sales,24,0,0,Manager,0,0,1,0,0
T07810,422.62,Purchase,0.69,E337,Finance,16,0,0,Manager,0,0,0,0,0
T07811,5048.62,Expense,0.37,E297,IT,22,0,0,Director,0,0,0,0,0
T07812,1163.51,Purchase,0.88,E261,IT,23,0,0,Manager,0,0,0,0,0
T07813,2182.8,Purchase,0.84,E299,Finance,9,0,0,Director,0,0,0,1,0
T07814,11295.36,Purchase,0.18,E333,HR,24,0,1,VP,0,0,0,0,0
T07815,5225.18,Expense,0.9,E142,HR,8,0,0,Director,0,0,0,1,0
T07816,14511.17,Purchase,0.44,E181,Admin,19,0,1,Director,0,0,0,0,0
T07817,5847.03,Expense,0.72,E126,Admin,1,0,0,Director,0,0,0,0,0
T07818,56448.12,Expense,0.81,E168,IT,28,0,0,Manager,0,0,0,0,0
T07819,47277.29,Purchase,0.51,E298,Finance,17,0,0,Director,0,0,1,0,0
T07820,16731.4,Purchase,0.4,E315,HR,26,1,0,VP,0,0,0,0,0
T07821,8752.25,Purchase,0.92,E223,IT,18,1,0,Director,0,0,0,1,0
T07822,9597.75,Expense,0.23,E115,HR,24,0,0,VP,0,0,1,0,0
T07823,10615.54,Expense,0.26,E225,Finance,26,0,0,Director,0,0,0,0,0
T07824,26008.16,Purchase,0.36,E113,HR,15,0,0,VP,0,0,0,0,0
T07825,12016.43,Purchase,0.86,E138,Sales,6,1,0,VP,0,0,0,0,0
T07826,38860.48,Transfer,0.94,E298,Admin,22,1,0,Manager,0,0,1,0,0
T07827,57681.95,Purchase,0.22,E207,HR,17,0,0,VP,0,0,0,0,0
T07828,8187.84,Transfer,0.86,E367,Finance,18,0,0,Director,0,0,0,0,0
T07829,16451.2,Transfer,0.26,E139,Finance,21,0,1,VP,0,0,1,0,0
T07830,1997.66,Expense,0.97,E368,Sales,19,0,0,VP,0,0,0,0,0
T07831,4474.6,Expense,0.6,E168,Finance,2,0,0,VP,0,1,1,0,0
T07832,10670.48,Transfer,0.01,E251,Sales,25,0,1,Manager,0,1,0,0,0
T07833,4618.54,Transfer,0.03,E286,IT,26,0,1,Director,0,0,1,1,0
T07834,41840.08,Purchase,0.15,E340,HR,7,0,0,VP,0,0,1,1,0
T07835,3446.31,Transfer,0.19,E326,Finance,17,1,1,Director,0,1,0,0,1
T07836,12163.65,Purchase,0.77,E303,Admin,15,0,1,Director,0,1,1,1,1
T07837,18612.83,Expense,0.22,E366,HR,16,0,0,VP,0,0,1,0,0
T07838,23544.27,Purchase,0.97,E217,Sales,27,0,0,Manager,0,0,0,1,0
T07839,9659.97,Expense,0.64,E391,HR,17,0,0,Manager,0,0,1,1,0
T07840,40666.29,Transfer,0.69,E321,HR,3,1,1,Director,0,0,1,1,0
T07841,16801.37,Transfer,0.22,E162,Finance,10,0,0,Manager,0,0,0,1,0
T07842,11578.8,Transfer,0.89,E104,Admin,6,0,0,Manager,0,0,1,1,0
T07843,1392.16,Purchase,0.67,E391,IT,29,0,1,VP,0,0,0,0,0
T07844,12498.17,Expense,0.86,E244,Admin,2,0,0,Manager,0,0,0,1,0
T07845,34377.9,Expense,0.96,E249,Sales,11,0,0,VP,1,0,0,1,0
T07846,19066.41,Expense,0.13,E258,Admin,8,0,0,Manager,0,1,0,1,0
T07847,35695.18,Expense,0.1,E368,Admin,14,1,0,VP,0,1,0,1,0
T07848,13624.83,Expense,0.8,E110,Sales,12,1,0,Director,0,0,0,0,0
T07849,2521.74,Purchase,0.87,E168,Admin,20,0,0,Director,0,0,1,0,0
T07850,274.67,Expense,0.58,E291,IT,24,0,0,VP,0,0,0,0,0
T07851,7225.7,Transfer,0.37,E201,HR,28,0,0,Manager,0,0,0,0,0
T07852,23945.93,Expense,0.65,E131,IT,7,1,1,VP,0,0,0,0,0
T07853,31237.72,Transfer,0.31,E301,HR,18,0,0,Manager,0,0,0,0,0
T07854,7012.52,Purchase,0.24,E365,HR,25,0,0,Manager,0,0,1,0,0
T07855,13689.85,Purchase,0.49,E207,Admin,5,0,0,Director,0,0,0,0,0
T07856,10933.16,Transfer,0.22,E153,HR,6,1,0,Director,0,0,1,0,0
T07857,10570.38,Expense,0.48,E289,Sales,13,1,0,Manager,0,0,1,0,0
T07858,5262.36,Purchase,0.96,E338,IT,2,0,1,VP,0,0,0,0,0
T07859,2932.24,Purchase,0.84,E390,HR,19,0,0,VP,0,0,0,0,0
T07860,4380.26,Purchase,0.94,E372,Admin,26,1,0,Manager,0,0,0,0,0
T07861,1138.44,Expense,0.81,E141,Admin,28,0,0,VP,0,0,0,0,0
T07862,4416.19,Transfer,0.35,E297,Admin,8,0,0,Director,1,1,0,0,0
T07863,184.87,Transfer,0.81,E220,Finance,11,0,0,Manager,0,0,1,0,0
T07864,19737.4,Expense,0.92,E383,IT,21,0,0,VP,0,0,1,0,0
T07865,7606.93,Purchase,0.95,E394,Admin,16,0,1,Manager,0,0,1,1,0
T07866,72345.85,Expense,0.68,E281,Sales,26,0,0,Manager,0,0,1,0,0
T07867,4306.41,Expense,0.21,E199,Admin,1,1,0,Director,0,0,1,0,0
T07868,8487.72,Transfer,0.04,E110,Finance,25,0,0,VP,1,0,0,0,0
T07869,8858.39,Expense,0.15,E332,IT,29,0,0,Manager,0,0,0,0,0
T07870,169.75,Expense,0.97,E216,HR,27,0,0,Manager,0,0,1,0,0
T07871,36552.87,Purchase,0.46,E163,IT,16,0,0,VP,0,0,0,1,0
T07872,650.35,Purchase,0.85,E275,HR,12,0,0,VP,0,0,0,0,0
T07873,56328.25,Transfer,0.47,E182,HR,17,0,0,VP,0,0,0,0,0
T07874,44526.25,Purchase,0.66,E101,Admin,9,1,0,VP,0,0,1,1,0
T07875,15336.82,Expense,0.02,E398,Sales,26,0,0,Manager,0,0,1,0,0
T07876,15687.52,Expense,0.25,E316,Sales,6,0,0,VP,0,0,1,0,0
T07877,21213.5,Expense,0.44,E341,Admin,7,0,0,Manager,0,0,1,0,0
T07878,9789.44,Transfer,0.63,E396,Finance,13,1,1,Manager,0,0,1,0,0
T07879,20838.34,Purchase,0.17,E159,HR,17,1,1,VP,0,0,1,1,0
T07880,916.03,Expense,0.76,E302,Sales,10,1,0,Director,0,0,0,0,0
T07881,1111.26,Purchase,0.36,E139,IT,11,0,0,Director,0,0,1,0,0
T07882,12221.41,Purchase,0.82,E144,Finance,14,0,1,Director,0,1,0,0,1
T07883,15953.37,Purchase,0.1,E397,Admin,17,0,0,Manager,0,0,0,0,0
T07884,43752.59,Purchase,0.68,E218,Finance,16,1,0,Manager,0,1,0,0,0
T07885,2211.05,Transfer,0.29,E230,Sales,5,0,1,Director,0,1,1,0,0
T07886,34592.37,Transfer,0.8,E379,Admin,18,1,0,VP,0,0,0,0,0
T07887,4715.65,Transfer,0.4,E149,Sales,11,0,0,Manager,0,0,1,0,0
T07888,10020.27,Expense,0.67,E187,HR,10,1,1,VP,0,1,0,0,1
T07889,7613.57,Expense,0.93,E120,Finance,28,0,1,Manager,0,0,0,0,0
T07890,10221.69,Expense,0.02,E331,HR,21,1,1,Director,1,0,0,1,1
T07891,3262.04,Transfer,0.01,E142,IT,21,0,1,Director,0,0,0,0,0
T07892,14006.26,Purchase,0.77,E122,HR,22,0,0,VP,0,0,0,0,0
T07893,32353.7,Transfer,0.65,E315,Finance,25,0,1,VP,0,0,0,0,0
T07894,11651.23,Expense,0.29,E376,IT,6,0,1,Manager,0,0,0,0,0
T07895,13490.97,Expense,0.49,E293,Sales,10,1,0,Manager,0,0,0,0,0
T07896,37778.75,Purchase,0.04,E314,IT,11,0,0,Manager,0,0,1,0,0
T07897,24487.46,Transfer,0.19,E278,Finance,1,0,0,Manager,0,1,1,0,0
T07898,13484.72,Purchase,0.42,E242,Admin,5,0,0,VP,0,0,0,0,0
T07899,5959.92,Transfer,0.83,E125,IT,2,1,0,Director,0,0,1,0,0
T07900,43243.73,Expense,0.48,E317,Sales,11,0,0,VP,0,0,1,1,0
T07901,17208.63,Purchase,0.59,E158,IT,14,0,0,VP,0,1,0,0,0
T07902,4998.67,Purchase,0.87,E144,HR,24,1,0,Director,0,0,0,0,0
T07903,6270.11,Transfer,0.31,E323,Admin,13,1,0,VP,0,0,1,0,0
T07904,32504.55,Transfer,0.7,E355,Finance,23,1,0,VP,0,0,0,0,0
T07905,902.99,Transfer,0.86,E209,Admin,11,1,0,Manager,0,1,0,1,1
T07906,96798.08,Expense,0.2,E349,HR,6,0,0,VP,0,0,0,0,0
T07907,2793.33,Transfer,0.36,E176,Admin,2,0,0,VP,0,0,0,0,0
T07908,31799.43,Expense,0.98,E382,HR,19,0,1,VP,1,0,1,0,1
T07909,10043.11,Transfer,0.98,E186,IT,25,0,0,VP,0,0,1,0,0
T07910,13553.99,Transfer,0.22,E349,Finance,9,0,0,VP,0,0,0,1,0
T07911,42514.0,Expense,0.07,E307,HR,23,0,0,Manager,0,0,0,1,0
T07912,10651.58,Transfer,0.27,E258,HR,18,0,0,Manager,0,0,1,0,0
T07913,15421.9,Expense,0.4,E111,IT,14,0,0,Director,1,0,0,0,0
T07914,1011.13,Expense,0.44,E324,HR,13,1,1,VP,1,0,1,0,1
T07915,47.0,Transfer,0.62,E131,Finance,28,0,0,VP,0,0,0,0,0
T07916,5615.45,Transfer,0.9,E153,Sales,12,1,0,Manager,0,0,1,0,0
T07917,22825.16,Purchase,0.33,E341,Admin,12,1,0,Director,0,0,0,0,0
T07918,2585.44,Transfer,0.85,E214,HR,13,0,0,VP,0,0,1,1,0
T07919,2415.39,Purchase,0.09,E387,Admin,7,0,0,Manager,0,0,0,0,0
T07920,10585.24,Transfer,0.04,E203,Admin,16,0,0,Manager,0,0,0,1,0
T07921,20873.23,Expense,0.5,E396,Sales,17,0,1,VP,0,1,0,0,0
T07922,24900.9,Expense,0.06,E226,HR,9,0,0,VP,0,0,0,0,0
T07923,3931.27,Purchase,0.39,E139,Finance,14,0,0,Director,1,0,0,1,0
T07924,1658.68,Transfer,0.9,E171,HR,9,0,0,Manager,0,0,1,0,0
T07925,56401.0,Purchase,0.24,E334,Admin,6,0,0,Manager,0,0,0,0,0
T07926,6040.12,Transfer,0.71,E346,IT,26,0,1,VP,0,0,0,0,0
T07927,38393.65,Transfer,0.3,E393,Sales,1,0,0,VP,0,0,1,1,0
T07928,39827.36,Expense,0.04,E346,Finance,24,1,0,Manager,0,0,0,0,0
T07929,29614.09,Purchase,0.56,E133,Finance,22,1,0,Director,0,1,0,0,0
T07930,3698.51,Expense,0.83,E228,Admin,25,1,0,Manager,0,0,0,1,0
T07931,34497.14,Expense,0.41,E109,Finance,25,1,1,Director,0,0,0,0,0
T07932,29328.46,Expense,0.62,E267,Admin,23,0,1,Director,0,0,0,1,0
T07933,18162.63,Purchase,0.9,E371,Finance,20,0,0,Director,0,0,0,0,0
T07934,8225.7,Transfer,0.79,E315,Finance,27,0,0,Manager,0,1,1,0,0
T07935,6090.02,Transfer,0.19,E339,Admin,1,1,0,VP,0,0,1,0,0
T07936,2599.65,Purchase,0.73,E113,Sales,19,0,0,VP,1,0,1,0,0
T07937,14257.08,Transfer,0.5,E189,Finance,22,0,0,Manager,0,0,0,0,0
T07938,17602.11,Purchase,0.75,E117,HR,15,1,0,Director,0,1,1,0,1
T07939,8905.1,Purchase,0.49,E268,IT,17,1,0,Manager,0,0,0,0,0
T07940,12900.82,Transfer,0.13,E155,Admin,20,0,0,VP,0,0,1,0,0
T07941,9035.87,Expense,0.57,E263,Finance,24,0,0,Director,0,0,1,0,0
T07942,20489.0,Purchase,0.49,E251,Sales,28,0,1,Manager,0,0,0,0,0
T07943,46305.14,Purchase,0.52,E189,HR,8,0,0,Manager,0,0,0,0,0
T07944,3580.63,Purchase,0.88,E384,Admin,22,1,0,Manager,0,0,0,1,0
T07945,9606.21,Purchase,0.89,E121,HR,22,1,0,Director,0,0,1,0,0
T07946,3036.67,Transfer,0.45,E366,IT,3,0,0,Director,0,0,0,0,0
T07947,19613.59,Transfer,0.46,E396,Sales,23,0,0,Manager,0,0,0,1,0
T07948,26103.17,Purchase,0.52,E345,Admin,12,1,0,VP,0,0,0,0,0
T07949,53739.3,Expense,0.52,E238,Admin,24,1,0,VP,0,0,1,0,0
T07950,6538.77,Transfer,0.95,E151,Finance,15,0,0,Director,0,0,0,1,0
T07951,59999.31,Expense,0.65,E166,HR,18,0,0,VP,0,0,0,0,0
T07952,1307.05,Expense,0.28,E184,Admin,13,0,0,Manager,0,0,0,1,0
T07953,18477.08,Purchase,0.53,E349,HR,5,0,0,Director,1,0,0,0,0
T07954,1176.59,Transfer,0.63,E222,IT,22,1,1,Manager,1,0,0,0,1
T07955,44843.76,Purchase,0.64,E301,Finance,17,1,0,Manager,0,1,0,1,0
T07956,15092.33,Purchase,0.59,E105,IT,28,0,0,Director,0,0,0,0,0
T07957,22133.8,Expense,0.18,E298,Finance,21,0,0,Manager,0,0,1,0,0
T07958,35625.17,Expense,0.03,E323,Finance,3,1,1,VP,0,0,0,1,0
T07959,3257.69,Expense,0.34,E112,HR,19,0,0,Manager,0,1,0,0,0
T07960,787.12,Purchase,0.43,E105,Finance,6,1,1,Manager,0,0,0,0,0
T07961,42219.66,Purchase,0.06,E220,IT,27,0,0,VP,0,0,0,0,0
T07962,7564.78,Purchase,0.81,E144,IT,17,0,0,Director,0,0,1,0,0
T07963,2761.78,Purchase,0.34,E125,IT,5,0,0,Director,0,0,0,1,0
T07964,12639.58,Purchase,0.91,E103,HR,21,1,0,VP,0,0,0,0,0
T07965,18241.3,Purchase,0.15,E392,HR,5,0,0,Manager,0,0,1,0,0
T07966,629.21,Purchase,0.06,E376,Sales,19,0,0,VP,0,0,0,1,0
T07967,6428.79,Purchase,0.48,E383,Admin,22,1,0,Director,0,0,1,1,0
T07968,667.0,Transfer,0.19,E309,Sales,11,1,0,Director,0,0,1,1,0
T07969,10906.11,Transfer,0.94,E387,Sales,1,0,0,Manager,1,0,1,0,0
T07970,45094.96,Transfer,0.01,E280,Finance,26,0,1,VP,0,0,0,0,0
T07971,81086.04,Transfer,0.41,E352,Finance,13,0,0,Manager,0,0,1,0,0
T07972,20269.67,Purchase,0.93,E381,Sales,17,0,0,Director,0,1,1,1,0
T07973,3526.1,Purchase,0.38,E244,Admin,11,1,0,Director,0,0,1,0,0
T07974,47257.19,Expense,0.09,E215,Sales,18,1,0,Manager,0,0,0,0,0
T07975,14523.65,Expense,0.3,E129,HR,4,0,0,Manager,1,0,1,0,0
T07976,3338.79,Transfer,0.5,E341,IT,26,1,1,Director,0,0,1,1,0
T07977,50950.97,Expense,0.19,E104,Sales,25,0,1,VP,1,0,0,0,1
T07978,28332.52,Transfer,0.47,E361,Finance,10,0,1,Director,0,0,0,0,0
T07979,26313.38,Purchase,0.84,E205,Admin,24,0,0,Manager,0,1,1,1,0
T07980,24701.06,Purchase,0.87,E223,Finance,27,1,0,VP,0,1,1,0,1
T07981,4471.37,Expense,0.05,E237,HR,26,0,0,Manager,0,0,0,0,0
T07982,4739.95,Purchase,0.16,E205,Finance,11,0,0,Manager,0,0,0,0,0
T07983,23313.83,Purchase,0.28,E312,Finance,18,0,0,VP,0,0,1,1,0
T07984,4962.12,Transfer,0.59,E399,Admin,1,1,0,Director,1,0,0,0,0
T07985,11548.99,Expense,0.36,E155,Admin,4,1,0,Manager,0,0,0,0,0
T07986,30465.37,Purchase,0.84,E231,Finance,5,0,0,Manager,0,0,0,0,0
T07987,30645.14,Expense,0.72,E368,Finance,2,0,0,Director,0,0,0,0,0
T07988,12075.7,Purchase,0.1,E221,Sales,28,1,0,Director,0,0,0,1,0
T07989,31422.62,Transfer,0.62,E301,HR,26,1,0,VP,0,0,1,0,0
T07990,36480.09,Purchase,0.11,E307,Sales,22,1,0,Director,0,0,0,0,0
T07991,21271.22,Expense,0.26,E374,Admin,24,1,0,Director,0,0,0,0,0
T07992,5186.45,Expense,0.18,E189,Sales,12,0,0,Manager,0,0,0,0,0
T07993,6404.43,Transfer,0.17,E289,Sales,11,1,1,Manager,0,1,1,0,1
T07994,7562.09,Purchase,0.62,E364,Finance,28,1,0,Director,0,0,1,0,0
T07995,2484.17,Transfer,0.56,E145,Finance,21,1,0,VP,0,0,0,1,0
T07996,6380.97,Expense,0.18,E139,HR,16,0,0,VP,0,0,0,1,0
T07997,4702.28,Transfer,0.99,E166,IT,4,1,0,Manager,0,0,0,0,0
T07998,12151.46,Purchase,0.42,E212,IT,7,1,0,VP,0,0,1,0,0
T07999,47814.68,Purchase,0.1,E161,Sales,29,1,0,VP,1,0,0,0,0
T08000,2207.02,Transfer,0.12,E326,HR,21,0,0,Manager,0,0,0,0,0
T08001,25478.46,Expense,0.58,E273,HR,28,0,0,Director,0,1,1,1,0
T08002,23249.13,Expense,0.98,E233,Admin,24,0,0,Director,0,0,0,0,0
T08003,2013.08,Transfer,0.57,E384,Finance,23,1,0,Manager,0,0,0,0,0
T08004,51168.24,Purchase,0.95,E374,Admin,21,0,1,Manager,1,1,0,1,1
T08005,16808.47,Purchase,0.44,E213,IT,13,0,0,Manager,0,0,0,1,0
T08006,9042.5,Purchase,0.44,E207,HR,14,0,0,Director,0,1,1,0,0
T08007,28255.94,Purchase,0.5,E242,IT,11,1,1,VP,0,0,1,1,0
T08008,5951.02,Expense,0.7,E156,Finance,8,0,0,Director,0,1,0,0,0
T08009,23651.39,Purchase,0.37,E393,Finance,1,1,0,Director,0,0,1,0,0
T08010,810.42,Transfer,0.86,E376,Finance,8,0,0,Manager,0,0,0,0,0
T08011,36577.77,Transfer,0.03,E150,IT,19,1,0,VP,0,0,1,0,0
T08012,11890.34,Transfer,0.44,E375,HR,17,1,1,Director,0,0,0,0,0
T08013,20250.14,Transfer,0.51,E333,Admin,9,1,0,VP,0,0,0,0,0
T08014,5000.99,Purchase,0.61,E341,HR,27,0,0,VP,0,0,0,0,0
T08015,22606.62,Expense,0.28,E357,HR,13,0,0,Manager,1,0,1,0,0
T08016,29589.28,Purchase,0.43,E336,Sales,22,0,0,VP,0,0,1,0,0
T08017,12819.19,Expense,0.48,E131,HR,15,0,1,Director,0,0,0,0,0
T08018,19232.4,Purchase,0.69,E347,Admin,27,1,0,VP,0,0,1,1,0
T08019,12188.11,Expense,0.77,E231,Sales,13,0,0,Manager,0,1,1,1,0
T08020,44903.57,Transfer,0.74,E362,HR,27,0,0,Director,0,0,0,0,0
T08021,13777.89,Transfer,0.34,E358,Sales,8,0,0,VP,0,0,0,0,0
T08022,36879.01,Expense,1.0,E380,HR,27,1,1,Director,0,0,0,0,1
T08023,32324.42,Expense,0.85,E349,Finance,26,0,0,Director,0,0,1,0,0
T08024,10569.77,Expense,0.26,E364,Finance,12,0,0,Manager,0,0,0,0,0
T08025,5229.49,Transfer,0.2,E314,HR,11,0,0,Director,0,0,1,0,0
T08026,10420.28,Transfer,0.31,E314,Sales,20,0,0,Manager,1,0,0,0,0
T08027,34999.0,Purchase,0.45,E381,Admin,13,0,0,Manager,0,0,0,0,0
T08028,5165.9,Expense,0.85,E117,Finance,16,0,1,VP,1,0,1,0,1
T08029,14865.09,Expense,0.78,E101,Sales,2,0,0,Manager,0,1,0,0,0
T08030,32807.92,Expense,0.85,E100,Admin,6,0,0,VP,0,0,1,0,0
T08031,8722.94,Transfer,0.27,E315,Sales,16,1,0,Director,0,0,0,0,0
T08032,20556.16,Expense,0.59,E263,HR,18,1,0,Director,0,0,0,0,0
T08033,5637.49,Expense,0.28,E290,Finance,17,0,0,Manager,0,0,0,1,0
T08034,2314.49,Transfer,0.11,E174,Finance,15,0,1,VP,0,0,1,0,0
T08035,31634.92,Expense,0.68,E125,Finance,7,0,0,Director,0,0,0,0,0
T08036,2084.3,Purchase,0.14,E361,HR,14,0,0,VP,0,0,0,0,0
T08037,6332.1,Transfer,0.67,E381,Admin,7,0,1,Director,0,0,0,0,0
T08038,38635.53,Transfer,0.65,E320,Admin,6,0,0,VP,0,0,0,1,0
T08039,8507.31,Transfer,0.81,E142,Finance,12,0,0,Manager,1,0,1,0,0
T08040,72271.99,Purchase,0.14,E221,Admin,2,0,0,Director,0,0,0,0,0
T08041,77976.54,Transfer,0.78,E228,Finance,21,1,0,Manager,1,0,1,0,1
T08042,6247.04,Transfer,1.0,E364,Admin,1,0,0,Manager,0,0,1,0,0
T08043,836.83,Transfer,0.85,E382,Finance,18,0,1,VP,0,0,0,0,0
T08044,24419.89,Transfer,0.75,E170,Admin,29,1,0,Manager,0,0,1,1,0
T08045,11992.65,Purchase,0.66,E358,Sales,28,1,0,Manager,0,0,0,0,0
T08046,2123.95,Expense,0.42,E300,Finance,5,0,0,Manager,0,0,0,0,0
T08047,24587.37,Expense,0.73,E229,Finance,21,0,0,Manager,0,0,0,0,0
T08048,633.42,Transfer,0.72,E180,IT,7,0,0,VP,0,0,0,0,0
T08049,40834.7,Purchase,0.63,E353,Finance,15,0,0,VP,1,0,1,0,0
T08050,2985.15,Transfer,0.8,E164,Admin,21,1,1,Manager,0,0,0,1,1
T08051,2723.54,Expense,0.45,E245,Sales,27,0,1,Director,1,0,1,0,0
